ВСПЕНИТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВСПЕНИТЬ	3447-V	ОХОТА
ВСПЕНИТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ВСПЕНИТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ВСПЕНИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВСПОРХНУТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВСПОРХНУТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВСПОРХНУТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ВСПОРХНУТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВСПОРХНУТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВСПОРХНУТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВСПОРХНУТЬ	3447-V	ОХОТА
ВСПОРХНУТЬ	142434-V	ПОСТАНОВКА ФИЛЬМА, ПРЕДСТАВЛЕНИЯ
ВСПОРХНУТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
ВСПОРХНУТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ВТЮХИВАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВТЮХИВАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВТЮХИВАТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВТЮХИВАТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВТЮХИВАТЬ	3447-V	ОХОТА
ВТЮХИВАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ВТЮХИВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВТЮХИВАТЬ	1221-V	ПРОИЗВОДСТВО ПРОДУКЦИИ
ВТЮХИВАТЬ	5967-V	КИНОСЪЕМКА
ВТЮХИВАТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ВЧИНИТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВЧИНИТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВЧИНИТЬ	3447-V	ОХОТА
ВЧИНИТЬ	1221-V	ПРОИЗВОДСТВО ПРОДУКЦИИ
ВЧИНИТЬ	5967-V	КИНОСЪЕМКА
ВЧИНИТЬ	123430-V	КРИТИКОВАТЬ (ОБСУЖДАТЬ, РАЗБИРАТЬ С ЦЕЛЬЮ ОЦЕНИТЬ)
ВЧИНИТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ВЧИНИТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ВЧИНИТЬ	110440-V	ИСПОЛНИТЬ (ВОСПРОИЗВЕСТИ)
ВЧИНИТЬ	112995-V	СКЛОННОСТЬ (ПОСТОЯННОЕ ВЛЕЧЕНИЕ)
ВШИТЬ	106938-V	ПЕРЕМЕСТИТЬ
ВШИТЬ	148420-V	ОТНОШЕНИЯ МЕЖДУ ЛЮДЬМИ
ВШИТЬ	112995-V	СКЛОННОСТЬ (ПОСТОЯННОЕ ВЛЕЧЕНИЕ)
ВШИТЬ	123430-V	КРИТИКОВАТЬ (ОБСУЖДАТЬ, РАЗБИРАТЬ С ЦЕЛЬЮ ОЦЕНИТЬ)
ВШИТЬ	106494-V	ВЫПОЛНИТЬ, ИСПОЛНИТЬ, ОСУЩЕСТВИТЬ
ВШИТЬ	111100-V	ПЛАВИТЬ
ВШИТЬ	129701-V	ВАРКА (ТЕХНОЛОГИЧЕСКИЙ ПРОЦЕСС)
ВШИТЬ	106551-V	НЕПРИЯТНОЕ СОБЫТИЕ
ВШИТЬ	117246-V	ВОСХВАЛЯТЬ
ВШИТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ВЫВЕТРИТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВЫВЕТРИТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВЫВЕТРИТЬ	3447-V	ОХОТА
ВЫВЕТРИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВЫВЕТРИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВЫВЕТРИТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
ВЫВЕТРИТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ВЫВЕТРИТЬ	110440-V	ИСПОЛНИТЬ (ВОСПРОИЗВЕСТИ)
ВЫВЕТРИТЬ	106701-V	ДОСТИЧЬ, ДОБИТЬСЯ
ВЫВЕТРИТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ВЫКОВЫРИВАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ВЫКОВЫРИВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫКОВЫРИВАТЬ	106638-V	УМЕНЬШИТЬ
ВЫКОВЫРИВАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВЫКОВЫРИВАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВЫКОВЫРИВАТЬ	106876-V	ВЫСКАЗАТЬ
ВЫКОВЫРИВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ВЫКОВЫРИВАТЬ	113462-V	ПОЧТЕНИЕ
ВЫКОВЫРИВАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ВЫКОВЫРИВАТЬ	272-V	ДИСКРИМИНАЦИЯ
ВЫМОРАЖИВАТЬ	106876-V	ВЫСКАЗАТЬ
ВЫМОРАЖИВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ВЫМОРАЖИВАТЬ	106638-V	УМЕНЬШИТЬ
ВЫМОРАЖИВАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ВЫМОРАЖИВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫМОРАЖИВАТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ВЫМОРАЖИВАТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ВЫМОРАЖИВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫМОРАЖИВАТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ВЫМОРАЖИВАТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ВЫПОРХНУТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВЫПОРХНУТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВЫПОРХНУТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВЫПОРХНУТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВЫПОРХНУТЬ	3447-V	ОХОТА
ВЫПОРХНУТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
ВЫПОРХНУТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ВЫПОРХНУТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫПОРХНУТЬ	106876-V	ВЫСКАЗАТЬ
ВЫПОРХНУТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ВЫСИЖИВАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ВЫСИЖИВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫСИЖИВАТЬ	106638-V	УМЕНЬШИТЬ
ВЫСИЖИВАТЬ	106876-V	ВЫСКАЗАТЬ
ВЫСИЖИВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ВЫСИЖИВАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВЫСИЖИВАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВЫСИЖИВАТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВЫСИЖИВАТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВЫСИЖИВАТЬ	3447-V	ОХОТА
ВЫСТИЛАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ВЫСТИЛАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫСТИЛАТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВЫСТИЛАТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВЫСТИЛАТЬ	3447-V	ОХОТА
ВЫСТИЛАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВЫСТИЛАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВЫСТИЛАТЬ	127271-V	ПРИЛЕГАТЬ, ПРИМЫКАТЬ
ВЫСТИЛАТЬ	117899-V	ВАЛИТЬ (ДВИГАТЬСЯ МАССОЙ)
ВЫСТИЛАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ВЫСТЛАТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВЫСТЛАТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВЫСТЛАТЬ	3447-V	ОХОТА
ВЫСТЛАТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ВЫСТЛАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВЫСТЛАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВЫСТЛАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ВЫСТЛАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫСТЛАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ВЫСТЛАТЬ	110440-V	ИСПОЛНИТЬ (ВОСПРОИЗВЕСТИ)
ВЫТАРАЩИТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВЫТАРАЩИТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВЫТАРАЩИТЬ	3447-V	ОХОТА
ВЫТАРАЩИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВЫТАРАЩИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВЫТАРАЩИТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ВЫТАРАЩИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫТАРАЩИТЬ	106884-V	СЧИТАТЬ, ПРИЗНАВАТЬ КЕМ-ЛИБО
ВЫТАРАЩИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ВЫТАРАЩИТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
ВЫТРЕБОВАТЬ	106876-V	ВЫСКАЗАТЬ
ВЫТРЕБОВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ВЫТРЕБОВАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ВЫТРЕБОВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫТРЕБОВАТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
ВЫТРЕБОВАТЬ	106638-V	УМЕНЬШИТЬ
ВЫТРЕБОВАТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ВЫТРЕБОВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫТРЕБОВАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВЫТРЕБОВАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВЫШКОЛИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВЫШКОЛИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВЫШКОЛИТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ВЫШКОЛИТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВЫШКОЛИТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВЫШКОЛИТЬ	3447-V	ОХОТА
ВЫШКОЛИТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ВЫШКОЛИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫШКОЛИТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ВЫШКОЛИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ВЫЩЕРБИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ВЫЩЕРБИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ВЫЩЕРБИТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ВЫЩЕРБИТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ВЫЩЕРБИТЬ	3447-V	ОХОТА
ВЫЩЕРБИТЬ	110911-V	ВЫРВАТЬ, ВЫДРАТЬ
ВЫЩЕРБИТЬ	1221-V	ПРОИЗВОДСТВО ПРОДУКЦИИ
ВЫЩЕРБИТЬ	5967-V	КИНОСЪЕМКА
ВЫЩЕРБИТЬ	106631-V	ИЗМЕНИТЬ, СДЕЛАТЬ ИНЫМ
ВЫЩЕРБИТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ГАЗОВАТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ГАЗОВАТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ГАЗОВАТЬ	3447-V	ОХОТА
ГАЗОВАТЬ	127271-V	ПРИЛЕГАТЬ, ПРИМЫКАТЬ
ГАЗОВАТЬ	114032-V	ТОСКА (ГРУСТЬ, УНЫНИЕ)
ГАЗОВАТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ГАЗОВАТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ГАЗОВАТЬ	112995-V	СКЛОННОСТЬ (ПОСТОЯННОЕ ВЛЕЧЕНИЕ)
ГАЗОВАТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ГАЗОВАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ГАРЦЕВАТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ГАРЦЕВАТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ГАРЦЕВАТЬ	3447-V	ОХОТА
ГАРЦЕВАТЬ	114032-V	ТОСКА (ГРУСТЬ, УНЫНИЕ)
ГАРЦЕВАТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ГАРЦЕВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ГАРЦЕВАТЬ	118776-V	ПРОВЕЗТИ С СОБОЙ
ГАРЦЕВАТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ГАРЦЕВАТЬ	1221-V	ПРОИЗВОДСТВО ПРОДУКЦИИ
ГАРЦЕВАТЬ	5967-V	КИНОСЪЕМКА
ГИКАТЬ	112995-V	СКЛОННОСТЬ (ПОСТОЯННОЕ ВЛЕЧЕНИЕ)
ГИКАТЬ	123430-V	КРИТИКОВАТЬ (ОБСУЖДАТЬ, РАЗБИРАТЬ С ЦЕЛЬЮ ОЦЕНИТЬ)
ГИКАТЬ	148420-V	ОТНОШЕНИЯ МЕЖДУ ЛЮДЬМИ
ГИКАТЬ	106938-V	ПЕРЕМЕСТИТЬ
ГИКАТЬ	112145-V	КОНЧИТЬ, ЗАВЕРШИТЬ ДО КОНЦА
ГИКАТЬ	126274-V	ПРИЙТИ К МЕСТУ
ГИКАТЬ	127271-V	ПРИЛЕГАТЬ, ПРИМЫКАТЬ
ГИКАТЬ	111100-V	ПЛАВИТЬ
ГИКАТЬ	129701-V	ВАРКА (ТЕХНОЛОГИЧЕСКИЙ ПРОЦЕСС)
ГИКАТЬ	127089-V	РАЗМНОЖИТЬСЯ, РАСПЛОДИТЬСЯ
ГИПЕРБОЛИЗИРОВАТЬ	121163-V	ПРИЙТИ (ДОСТИГНУТЬ ПОСЛЕ К-Л. ДЕЙСТВИЙ)
ГИПЕРБОЛИЗИРОВАТЬ	106876-V	ВЫСКАЗАТЬ
ГИПЕРБОЛИЗИРОВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ГИПЕРБОЛИЗИРОВАТЬ	117028-V	ДОГАДАТЬСЯ
ГИПЕРБОЛИЗИРОВАТЬ	114396-V	ОБРАЩАТЬСЯ (ПОЛЬЗОВАТЬСЯ, ПРИМЕНЯТЬ)
ГИПЕРБОЛИЗИРОВАТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ГИПЕРБОЛИЗИРОВАТЬ	111641-V	КИНОФОТОСЪЕМКА
ГИПЕРБОЛИЗИРОВАТЬ	106638-V	УМЕНЬШИТЬ
ГИПЕРБОЛИЗИРОВАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ГИПЕРБОЛИЗИРОВАТЬ	272-V	ДИСКРИМИНАЦИЯ
ГНОИТЬ	112995-V	СКЛОННОСТЬ (ПОСТОЯННОЕ ВЛЕЧЕНИЕ)
ГНОИТЬ	123430-V	КРИТИКОВАТЬ (ОБСУЖДАТЬ, РАЗБИРАТЬ С ЦЕЛЬЮ ОЦЕНИТЬ)
ГНОИТЬ	148420-V	ОТНОШЕНИЯ МЕЖДУ ЛЮДЬМИ
ГНОИТЬ	106701-V	ДОСТИЧЬ, ДОБИТЬСЯ
ГНОИТЬ	106565-V	САМОЧУВСТВИЕ
ГНОИТЬ	106665-V	НАРУШИТЬ СОСТОЯНИЕ, ХОД
ГНОИТЬ	118046-V	НАРУШИТЬСЯ
ГНОИТЬ	3406-V	ПОВРЕЖДЕНИЕ ЗДОРОВЬЯ
ГНОИТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ГНОИТЬ	112077-V	СОБРАТЬ В ОДНОМ МЕСТЕ
ГОРЛАНИТЬ	114032-V	ТОСКА (ГРУСТЬ, УНЫНИЕ)
ГОРЛАНИТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ГОРЛАНИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ГОРЛАНИТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ГОРЛАНИТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ГОРЛАНИТЬ	3447-V	ОХОТА
ГОРЛАНИТЬ	142434-V	ПОСТАНОВКА ФИЛЬМА, ПРЕДСТАВЛЕНИЯ
ГОРЛАНИТЬ	106701-V	ДОСТИЧЬ, ДОБИТЬСЯ
ГОРЛАНИТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ГОРЛАНИТЬ	118776-V	ПРОВЕЗТИ С СОБОЙ
ДЕКРИМИНАЛИЗОВАТЬ	106876-V	ВЫСКАЗАТЬ
ДЕКРИМИНАЛИЗОВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ДЕКРИМИНАЛИЗОВАТЬ	121163-V	ПРИЙТИ (ДОСТИГНУТЬ ПОСЛЕ К-Л. ДЕЙСТВИЙ)
ДЕКРИМИНАЛИЗОВАТЬ	111641-V	КИНОФОТОСЪЕМКА
ДЕКРИМИНАЛИЗОВАТЬ	114396-V	ОБРАЩАТЬСЯ (ПОЛЬЗОВАТЬСЯ, ПРИМЕНЯТЬ)
ДЕКРИМИНАЛИЗОВАТЬ	142434-V	ПОСТАНОВКА ФИЛЬМА, ПРЕДСТАВЛЕНИЯ
ДЕКРИМИНАЛИЗОВАТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ДЕКРИМИНАЛИЗОВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ДЕКРИМИНАЛИЗОВАТЬ	117028-V	ДОГАДАТЬСЯ
ДЕКРИМИНАЛИЗОВАТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ДЕМАСКИРОВАТЬ	106876-V	ВЫСКАЗАТЬ
ДЕМАСКИРОВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ДЕМАСКИРОВАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ДЕМАСКИРОВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ДЕМАСКИРОВАТЬ	121163-V	ПРИЙТИ (ДОСТИГНУТЬ ПОСЛЕ К-Л. ДЕЙСТВИЙ)
ДЕМАСКИРОВАТЬ	106638-V	УМЕНЬШИТЬ
ДЕМАСКИРОВАТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ДЕМАСКИРОВАТЬ	111735-V	ВЫЧИСЛИТЬ, ИСЧИСЛИТЬ
ДЕМАСКИРОВАТЬ	111625-V	ЧЕРТИТЬ, ДЕЛАТЬ ЧЕРТЕЖ
ДЕМАСКИРОВАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ДОБРОСИТЬ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ДОБРОСИТЬ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ДОБРОСИТЬ	111978-V	ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ
ДОБРОСИТЬ	127271-V	ПРИЛЕГАТЬ, ПРИМЫКАТЬ
ДОБРОСИТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ДОБРОСИТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ДОБРОСИТЬ	106876-V	ВЫСКАЗАТЬ
ДОБРОСИТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ДОБРОСИТЬ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ДОБРОСИТЬ	1221-V	ПРОИЗВОДСТВО ПРОДУКЦИИ
ДОКАПИТАЛИЗИРОВАТЬ	121163-V	ПРИЙТИ (ДОСТИГНУТЬ ПОСЛЕ К-Л. ДЕЙСТВИЙ)
ДОКАПИТАЛИЗИРОВАТЬ	106876-V	ВЫСКАЗАТЬ
ДОКАПИТАЛИЗИРОВАТЬ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ДОКАПИТАЛИЗИРОВАТЬ	111735-V	ВЫЧИСЛИТЬ, ИСЧИСЛИТЬ
ДОКАПИТАЛИЗИРОВАТЬ	117028-V	ДОГАДАТЬСЯ
ДОКАПИТАЛИЗИРОВАТЬ	106638-V	УМЕНЬШИТЬ
ДОКАПИТАЛИЗИРОВАТЬ	116009-V	ЗАПРЕТИТЬ (НЕ ПОЗВОЛИТЬ)
ДОКАПИТАЛИЗИРОВАТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ДОКАПИТАЛИЗИРОВАТЬ	114396-V	ОБРАЩАТЬСЯ (ПОЛЬЗОВАТЬСЯ, ПРИМЕНЯТЬ)
ДОКАПИТАЛИЗИРОВАТЬ	120821-V	СНЕСТИ, ОТНЕСТИ ВНИЗ
ДОПИТЬСЯ	120015-V	ВЫЗВАТЬ (ПОТРЕБОВАТЬ ЯВИТЬСЯ)
ДОПИТЬСЯ	106876-V	ВЫСКАЗАТЬ
ДОПИТЬСЯ	116816-V	ОБРАТИТЬСЯ СО СЛОВАМИ
ДОПИТЬСЯ	106646-V	ОТНОШЕНИЕ МЕЖДУ СУЩНОСТЯМИ
ДОПИТЬСЯ	1221-V	ПРОИЗВОДСТВО ПРОДУКЦИИ
ДОПИТЬСЯ	5967-V	КИНОСЪЕМКА
ДОПИТЬСЯ	129183-V	РАССУЖДАТЬ (МЫСЛИТЬ, СТРОИТЬ УМОЗАКЛЮЧЕНИЕ)
ДОПИТЬСЯ	130887-V	ВЫВЕСТИ, СДЕЛАТЬ ВЫВОД
ДОПИТЬСЯ	127271-V	ПРИЛЕГАТЬ, ПРИМЫКАТЬ
ДОПИТЬСЯ	114032-V	ТОСКА (ГРУСТЬ, УНЫНИЕ)
ДОПРЫГНУТЬ	106961-V	СОРЕВНОВАНИЕ, СОСТЯЗАНИЕ
ДОПРЫГНУТЬ	118698-V	ДЕЙСТВИЕ, ЦЕЛЕНАПРАВЛЕННОЕ ДЕЙСТВИЕ
ДОПРЫГНУТЬ	112585-V	МЕТАТЬ, БРОСАТЬ С РАЗМАХОМ
ДОПРЫГНУТЬ	114364-V	ЛОВЛЯ ДОБЫЧИ
ДОПРЫГНУТЬ	3447-V	ОХОТА
